lat,long,og 
42.27676510000001,-71.3607466,"(42.27676510000001, -71.3607466)"
42.27676510000001,-71.3607466,"(42.27676510000001, -71.3607466)"
42.2707804,-71.36083040000001,"(42.2707804, -71.36083040000001)"
42.284645,-71.38111529999999,"(42.284645, -71.38111529999999)"
42.3085704,-71.35277049999999,"(42.3085704, -71.35277049999999)"
42.3103992,-71.3545798,"(42.3103992, -71.3545798)"
42.3098937,-71.3575489,"(42.3098937, -71.3575489)"
42.3098937,-71.3575489,"(42.3098937, -71.3575489)"
42.309546,-71.3604689,"(42.309546, -71.3604689)"
42.3097455,-71.360432,"(42.3097455, -71.360432)"
42.3042989,-71.3521614,"(42.3042989, -71.3521614)"
42.3058674,-71.3523994,"(42.3058674, -71.3523994)"
42.3063555,-71.35397669999999,"(42.3063555, -71.35397669999999)"
42.3037285,-71.3489663,"(42.3037285, -71.3489663)"
42.3037285,-71.3489663,"(42.3037285, -71.3489663)"
42.3047621,-71.3489199,"(42.3047621, -71.3489199)"
42.3042251,-71.3497086,"(42.3042251, -71.3497086)"
42.3025453,-71.3488598,"(42.3025453, -71.3488598)"
42.30551,-71.3308753,"(42.30551, -71.3308753)"
42.3065885,-71.3312438,"(42.3065885, -71.3312438)"
42.2983295,-71.3521442,"(42.2983295, -71.3521442)"
42.29787899999999,-71.35355919999999,"(42.29787899999999, -71.35355919999999)"
42.2979119,-71.35397669999999,"(42.2979119, -71.35397669999999)"
42.2979077,-71.3543943,"(42.2979077, -71.3543943)"
42.2983583,-71.35397669999999,"(42.2983583, -71.35397669999999)"
42.2983583,-71.35397669999999,"(42.2983583, -71.35397669999999)"
42.2984657,-71.3543943,"(42.2984657, -71.3543943)"
42.2881291,-71.3280889,"(42.2881291, -71.3280889)"
42.2881291,-71.3280889,"(42.2881291, -71.3280889)"
42.2900621,-71.3471106,"(42.2900621, -71.3471106)"
42.28907179999999,-71.3489663,"(42.28907179999999, -71.3489663)"
42.2896004,-71.3490127,"(42.2896004, -71.3490127)"
42.2906361,-71.34919830000001,"(42.2906361, -71.34919830000001)"
42.2994145,-71.3289472,"(42.2994145, -71.3289472)"
42.31931489999999,-71.3380406,"(42.31931489999999, -71.3380406)"
42.3204511,-71.3378318,"(42.3204511, -71.3378318)"
42.321623,-71.33475899999999,"(42.321623, -71.33475899999999)"
42.3214404,-71.33221809999999,"(42.3214404, -71.33221809999999)"
42.3209755,-71.3307798,"(42.3209755, -71.3307798)"
42.3209755,-71.3307798,"(42.3209755, -71.3307798)"
42.3203718,-71.3306174,"(42.3203718, -71.3306174)"
42.3203718,-71.3306174,"(42.3203718, -71.3306174)"
42.3065619,-71.3478993,"(42.3065619, -71.3478993)"
42.293023,-71.32975909999999,"(42.293023, -71.32975909999999)"
42.2933821,-71.3347698,"(42.2933821, -71.3347698)"
42.2931655,-71.3365792,"(42.2931655, -71.3365792)"
42.2980322,-71.36544769999999,"(42.2980322, -71.36544769999999)"
42.2916513,-71.3510888,"(42.2916513, -71.3510888)"
42.2718894,-71.3551134,"(42.2718894, -71.3551134)"
42.3069134,-71.3342515,"(42.3069134, -71.3342515)"
42.3092592,-71.33604609999999,"(42.3092592, -71.33604609999999)"
42.2991551,-71.3290632,"(42.2991551, -71.3290632)"
42.3079006,-71.3507757,"(42.3079006, -71.3507757)"
42.3279447,-71.3357441,"(42.3279447, -71.3357441)"
42.32673519999999,-71.3344564,"(42.32673519999999, -71.3344564)"
42.3284793,-71.3309654,"(42.3284793, -71.3309654)"
42.3028102,-71.330076,"(42.3028102, -71.330076)"
42.2889606,-71.3363771,"(42.2889606, -71.3363771)"
42.2889606,-71.3363771,"(42.2889606, -71.3363771)"
42.308473,-71.3546262,"(42.308473, -71.3546262)"
42.3000644,-71.327393,"(42.3000644, -71.327393)"
42.3081223,-71.36826529999999,"(42.3081223, -71.36826529999999)"
42.3130266,-71.35383759999999,"(42.3130266, -71.35383759999999)"
42.3137378,-71.3554149,"(42.3137378, -71.3554149)"
42.3137378,-71.3554149,"(42.3137378, -71.3554149)"
42.2885077,-71.34428059999999,"(42.2885077, -71.34428059999999)"
42.30520629999999,-71.3564355,"(42.30520629999999, -71.3564355)"
42.2791351,-71.3556005,"(42.2791351, -71.3556005)"
42.2783753,-71.35550769999999,"(42.2783753, -71.35550769999999)"
42.31338,-71.3641365,"(42.31338, -71.3641365)"
42.3049405,-71.3393983,"(42.3049405, -71.3393983)"
42.29916290000001,-71.3541159,"(42.29916290000001, -71.3541159)"
42.2821341,-71.3545682,"(42.2821341, -71.3545682)"
42.2723354,-71.3525155,"(42.2723354, -71.3525155)"
42.2723354,-71.3525155,"(42.2723354, -71.3525155)"
42.2734834,-71.3531113,"(42.2734834, -71.3531113)"
42.3066906,-71.35110039999999,"(42.3066906, -71.35110039999999)"
42.3020299,-71.3307343,"(42.3020299, -71.3307343)"
42.2995496,-71.3540927,"(42.2995496, -71.3540927)"
42.2972007,-71.3632551,"(42.2972007, -71.3632551)"
42.298326,-71.3348046,"(42.298326, -71.3348046)"
42.3084699,-71.36501799999999,"(42.3084699, -71.36501799999999)"
42.308619,-71.365798,"(42.308619, -71.365798)"
42.3091265,-71.3667692,"(42.3091265, -71.3667692)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.2871055,-71.3419145,"(42.2871055, -71.3419145)"
42.3144548,-71.3616363,"(42.3144548, -71.3616363)"
42.3318315,-71.3308149,"(42.3318315, -71.3308149)"
42.312152,-71.36688699999999,"(42.312152, -71.36688699999999)"
42.2964728,-71.3294808,"(42.2964728, -71.3294808)"
42.2930966,-71.3277641,"(42.2930966, -71.3277641)"
42.2930966,-71.3277641,"(42.2930966, -71.3277641)"
42.305952,-71.33016909999999,"(42.305952, -71.33016909999999)"
42.2957388,-71.3552667,"(42.2957388, -71.3552667)"
42.2932403,-71.34919830000001,"(42.2932403, -71.34919830000001)"
42.2837428,-71.33430589999999,"(42.2837428, -71.33430589999999)"
42.2865181,-71.3869602,"(42.2865181, -71.3869602)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.2784367,-71.35476539999999,"(42.2784367, -71.35476539999999)"
42.29620999999999,-71.34738899999999,"(42.29620999999999, -71.34738899999999)"
42.2962107,-71.34650750000002,"(42.2962107, -71.34650750000002)"
42.2784056,-71.3565747,"(42.2784056, -71.3565747)"
42.2886518,-71.3427032,"(42.2886518, -71.3427032)"
42.2812548,-71.3406282,"(42.2812548, -71.3406282)"
42.3083388,-71.3536056,"(42.3083388, -71.3536056)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.2908701,-71.3360921,"(42.2908701, -71.3360921)"
42.3040996,-71.3537216,"(42.3040996, -71.3537216)"
42.2819569,-71.33430589999999,"(42.2819569, -71.33430589999999)"
42.2819569,-71.33430589999999,"(42.2819569, -71.33430589999999)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.3137491,-71.3481777,"(42.3137491, -71.3481777)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.3151683,-71.3451157,"(42.3151683, -71.3451157)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.2836528,-71.3500145,"(42.2836528, -71.3500145)"
42.30954699999999,-71.35304889999999,"(42.30954699999999, -71.35304889999999)"
42.2882472,-71.3491519,"(42.2882472, -71.3491519)"
42.2940806,-71.3790236,"(42.2940806, -71.3790236)"
42.2940806,-71.3790236,"(42.2940806, -71.3790236)"
42.2927523,-71.3815328,"(42.2927523, -71.3815328)"
42.2927523,-71.3815328,"(42.2927523, -71.3815328)"
42.2929707,-71.383945,"(42.2929707, -71.383945)"
42.2920372,-71.3834811,"(42.2920372, -71.3834811)"
42.2925398,-71.3840378,"(42.2925398, -71.3840378)"
42.2870269,-71.3791206,"(42.2870269, -71.3791206)"
42.2870621,-71.3808833,"(42.2870621, -71.3808833)"
42.2870621,-71.3808833,"(42.2870621, -71.3808833)"
42.28678499999999,-71.381672,"(42.28678499999999, -71.381672)"
42.28678499999999,-71.381672,"(42.28678499999999, -71.381672)"
42.287151,-71.3818575,"(42.287151, -71.3818575)"
42.287151,-71.3818575,"(42.287151, -71.3818575)"
42.2911727,-71.40096919999999,"(42.2911727, -71.40096919999999)"
42.3047129,-71.3600309,"(42.3047129, -71.3600309)"
42.3047129,-71.3600309,"(42.3047129, -71.3600309)"
42.2857049,-71.3918774,"(42.2857049, -71.3918774)"
42.28599819999999,-71.3922948,"(42.28599819999999, -71.3922948)"
42.286663,-71.391599,"(42.286663, -71.391599)"
42.2873251,-71.3915526,"(42.2873251, -71.3915526)"
42.2876011,-71.3916454,"(42.2876011, -71.3916454)"
42.2897088,-71.3928979,"(42.2897088, -71.3928979)"
42.2902747,-71.3929443,"(42.2902747, -71.3929443)"
42.2909281,-71.39795409999999,"(42.2909281, -71.39795409999999)"
42.2907731,-71.3981396,"(42.2907731, -71.3981396)"
42.2876203,-71.3964233,"(42.2876203, -71.3964233)"
42.2838015,-71.38385219999999,"(42.2838015, -71.38385219999999)"
42.2838015,-71.38385219999999,"(42.2838015, -71.38385219999999)"
42.2841265,-71.38556860000001,"(42.2841265, -71.38556860000001)"
42.2840938,-71.3884911,"(42.2840938, -71.3884911)"
42.2840227,-71.3889549,"(42.2840227, -71.3889549)"
42.2836299,-71.38793439999999,"(42.2836299, -71.38793439999999)"
42.284401,-71.390137,"(42.284401, -71.390137)"
42.2844786,-71.3905666,"(42.2844786, -71.3905666)"
42.2836262,-71.38996589999999,"(42.2836262, -71.38996589999999)"
42.2836262,-71.38996589999999,"(42.2836262, -71.38996589999999)"
42.2836262,-71.38996589999999,"(42.2836262, -71.38996589999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2931087,-71.3763372,"(42.2931087, -71.3763372)"
42.2936345,-71.3965625,"(42.2936345, -71.3965625)"
42.2757878,-71.3469714,"(42.2757878, -71.3469714)"
42.2891545,-71.3749455,"(42.2891545, -71.3749455)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2838015,-71.38385219999999,"(42.2838015, -71.38385219999999)"
42.2838015,-71.38385219999999,"(42.2838015, -71.38385219999999)"
42.3056106,-71.3528633,"(42.3056106, -71.3528633)"
42.3056106,-71.3528633,"(42.3056106, -71.3528633)"
42.2902342,-71.3893724,"(42.2902342, -71.3893724)"
42.2893041,-71.3888738,"(42.2893041, -71.3888738)"
42.2889399,-71.388268,"(42.2889399, -71.388268)"
42.28740120000001,-71.3886766,"(42.28740120000001, -71.3886766)"
42.2684054,-71.30883419999999,"(42.2684054, -71.30883419999999)"
42.2814897,-71.3461363,"(42.2814897, -71.3461363)"
42.2843421,-71.3758375,"(42.2843421, -71.3758375)"
42.2843421,-71.3758375,"(42.2843421, -71.3758375)"
42.2852861,-71.37717219999999,"(42.2852861, -71.37717219999999)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2822711,-71.3530025,"(42.2822711, -71.3530025)"
42.28967799999999,-71.3969336,"(42.28967799999999, -71.3969336)"
42.289507,-71.3959131,"(42.289507, -71.3959131)"
42.289507,-71.3959131,"(42.289507, -71.3959131)"
42.2885701,-71.3949853,"(42.2885701, -71.3949853)"
42.292736,-71.37680209999999,"(42.292736, -71.37680209999999)"
42.29272960000001,-71.3768726,"(42.29272960000001, -71.3768726)"
42.2924538,-71.3768685,"(42.2924538, -71.3768685)"
42.2927192,-71.3770179,"(42.2927192, -71.3770179)"
42.2927192,-71.3770179,"(42.2927192, -71.3770179)"
42.2924202,-71.3776512,"(42.2924202, -71.3776512)"
42.2924202,-71.3776512,"(42.2924202, -71.3776512)"
42.2735208,-71.3219744,"(42.2735208, -71.3219744)"
42.2735208,-71.3219744,"(42.2735208, -71.3219744)"
42.2724145,-71.3497086,"(42.2724145, -71.3497086)"
42.2924191,-71.3761632,"(42.2924191, -71.3761632)"
42.292927,-71.3759197,"(42.292927, -71.3759197)"
42.292927,-71.3759197,"(42.292927, -71.3759197)"
42.2877873,-71.3803267,"(42.2877873, -71.3803267)"
42.2877873,-71.3803267,"(42.2877873, -71.3803267)"
42.2938882,-71.3822828,"(42.2938882, -71.3822828)"
42.2968612,-71.3756413,"(42.2968612, -71.3756413)"
42.2968612,-71.3756413,"(42.2968612, -71.3756413)"
42.2968958,-71.37629079999999,"(42.2968958, -71.37629079999999)"
42.2962834,-71.3943031,"(42.2962834, -71.3943031)"
42.2966378,-71.3940576,"(42.2966378, -71.3940576)"
42.2966378,-71.3940576,"(42.2966378, -71.3940576)"
42.296145,-71.3796193,"(42.296145, -71.3796193)"
42.2933773,-71.3845944,"(42.2933773, -71.3845944)"
42.29088950000001,-71.3915063,"(42.29088950000001, -71.3915063)"
42.2905074,-71.3932226,"(42.2905074, -71.3932226)"
42.2908751,-71.3936401,"(42.2908751, -71.3936401)"
42.2911754,-71.3960986,"(42.2911754, -71.3960986)"
42.2910642,-71.3972119,"(42.2910642, -71.3972119)"
42.2928406,-71.4000415,"(42.2928406, -71.4000415)"
42.2928406,-71.4000415,"(42.2928406, -71.4000415)"
42.2928406,-71.4000415,"(42.2928406, -71.4000415)"
42.2909257,-71.3810689,"(42.2909257, -71.3810689)"
42.2909257,-71.3810689,"(42.2909257, -71.3810689)"
42.2791451,-71.39699569999999,"(42.2791451, -71.39699569999999)"
42.2789035,-71.3968572,"(42.2789035, -71.3968572)"
42.2873244,-71.4008764,"(42.2873244, -71.4008764)"
42.2867866,-71.3995544,"(42.2867866, -71.3995544)"
42.2858615,-71.3969099,"(42.2858615, -71.3969099)"
42.2858615,-71.3969099,"(42.2858615, -71.3969099)"
42.2715122,-71.36799359999999,"(42.2715122, -71.36799359999999)"
42.2889531,-71.3986035,"(42.2889531, -71.3986035)"
42.28861939999999,-71.3801295,"(42.28861939999999, -71.3801295)"
42.28861939999999,-71.3801295,"(42.28861939999999, -71.3801295)"
42.2735035,-71.3937445,"(42.2735035, -71.3937445)"
42.2735035,-71.3937445,"(42.2735035, -71.3937445)"
42.2924076,-71.398789,"(42.2924076, -71.398789)"
42.2933411,-71.3992529,"(42.2933411, -71.3992529)"
42.2944156,-71.39967039999999,"(42.2944156, -71.39967039999999)"
42.29458169999999,-71.3999951,"(42.29458169999999, -71.3999951)"
42.2841233,-71.3934313,"(42.2841233, -71.3934313)"
42.2839169,-71.39475340000001,"(42.2839169, -71.39475340000001)"
42.2839169,-71.39475340000001,"(42.2839169, -71.39475340000001)"
42.2843307,-71.3943359,"(42.2843307, -71.3943359)"
42.2856197,-71.3758704,"(42.2856197, -71.3758704)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2875983,-71.3922948,"(42.2875983, -71.3922948)"
42.2868635,-71.3925732,"(42.2868635, -71.3925732)"
42.2868635,-71.3925732,"(42.2868635, -71.3925732)"
42.2868635,-71.3925732,"(42.2868635, -71.3925732)"
42.270444,-71.369715,"(42.270444, -71.369715)"
42.270444,-71.369715,"(42.270444, -71.369715)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.3220217,-71.3314243,"(42.3220217, -71.3314243)"
42.2788548,-71.3579201,"(42.2788548, -71.3579201)"
42.28722760000001,-71.3992533,"(42.28722760000001, -71.3992533)"
42.2849151,-71.39381569999999,"(42.2849151, -71.39381569999999)"
42.2849151,-71.39381569999999,"(42.2849151, -71.39381569999999)"
42.2849151,-71.39381569999999,"(42.2849151, -71.39381569999999)"
42.29305,-71.3923528,"(42.29305, -71.3923528)"
42.28663299999999,-71.38549499999999,"(42.28663299999999, -71.38549499999999)"
42.28663299999999,-71.38549499999999,"(42.28663299999999, -71.38549499999999)"
42.287023,-71.38886219999999,"(42.287023, -71.38886219999999)"
42.287023,-71.38886219999999,"(42.287023, -71.38886219999999)"
42.3147942,-71.35351279999999,"(42.3147942, -71.35351279999999)"
42.3147942,-71.35351279999999,"(42.3147942, -71.35351279999999)"
42.277628,-71.352638,"(42.277628, -71.352638)"
42.2933969,-71.3924804,"(42.2933969, -71.3924804)"
42.2954067,-71.3935937,"(42.2954067, -71.3935937)"
42.2952689,-71.39410400000001,"(42.2952689, -71.39410400000001)"
42.2966789,-71.3956347,"(42.2966789, -71.3956347)"
42.2966789,-71.3956347,"(42.2966789, -71.3956347)"
42.2966789,-71.3956347,"(42.2966789, -71.3956347)"
42.2944101,-71.3752238,"(42.2944101, -71.3752238)"
42.2944101,-71.3752238,"(42.2944101, -71.3752238)"
42.2776644,-71.3869424,"(42.2776644, -71.3869424)"
42.2804963,-71.3866299,"(42.2804963, -71.3866299)"
42.2824034,-71.3986035,"(42.2824034, -71.3986035)"
42.2824034,-71.3986035,"(42.2824034, -71.3986035)"
42.281864,-71.3991601,"(42.281864, -71.3991601)"
42.281864,-71.3991601,"(42.281864, -71.3991601)"
42.2950832,-71.3756877,"(42.2950832, -71.3756877)"
42.2950443,-71.3754558,"(42.2950443, -71.3754558)"
42.2950236,-71.37466719999999,"(42.2950236, -71.37466719999999)"
42.2869386,-71.3905785,"(42.2869386, -71.3905785)"
42.287219,-71.3902538,"(42.287219, -71.3902538)"
42.287219,-71.3902538,"(42.287219, -71.3902538)"
42.2868964,-71.3898827,"(42.2868964, -71.3898827)"
42.2922738,-71.37513109999999,"(42.2922738, -71.37513109999999)"
42.2973035,-71.3740641,"(42.2973035, -71.3740641)"
42.29710619999999,-71.3735538,"(42.29710619999999, -71.3735538)"
42.29710619999999,-71.3735538,"(42.29710619999999, -71.3735538)"
42.2872511,-71.3978845,"(42.2872511, -71.3978845)"
42.2880118,-71.4002038,"(42.2880118, -71.4002038)"
42.2880118,-71.4002038,"(42.2880118, -71.4002038)"
42.294861,-71.37942679999999,"(42.294861, -71.37942679999999)"
42.294861,-71.37942679999999,"(42.294861, -71.37942679999999)"
42.2946724,-71.37887529999999,"(42.2946724, -71.37887529999999)"
42.2946724,-71.37887529999999,"(42.2946724, -71.37887529999999)"
42.2946724,-71.37887529999999,"(42.2946724, -71.37887529999999)"
42.29368849999999,-71.3800005,"(42.29368849999999, -71.3800005)"
42.29368849999999,-71.3800005,"(42.29368849999999, -71.3800005)"
42.278527,-71.385255,"(42.278527, -71.385255)"
42.278527,-71.385255,"(42.278527, -71.385255)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2584488,-71.3359297,"(42.2584488, -71.3359297)"
42.2861522,-71.3755138,"(42.2861522, -71.3755138)"
42.2888741,-71.3752702,"(42.2888741, -71.3752702)"
42.2896467,-71.3761052,"(42.2896467, -71.3761052)"
42.2895084,-71.3755022,"(42.2895084, -71.3755022)"
42.29529549999999,-71.3766114,"(42.29529549999999, -71.3766114)"
42.29611389999999,-71.3771101,"(42.29611389999999, -71.3771101)"
42.2747694,-71.388921,"(42.2747694, -71.388921)"
42.279709,-71.3838059,"(42.279709, -71.3838059)"
42.295177,-71.3829408,"(42.295177, -71.3829408)"
42.295177,-71.3829408,"(42.295177, -71.3829408)"
42.2958825,-71.383226,"(42.2958825, -71.383226)"
42.2737291,-71.3958835,"(42.2737291, -71.3958835)"
42.2737291,-71.3958835,"(42.2737291, -71.3958835)"
42.28599370000001,-71.3833883,"(42.28599370000001, -71.3833883)"
42.2929599,-71.3806276,"(42.2929599, -71.3806276)"
42.291933,-71.37996199999999,"(42.291933, -71.37996199999999)"
42.2911179,-71.3808833,"(42.2911179, -71.3808833)"
42.2911179,-71.3808833,"(42.2911179, -71.3808833)"
42.2911179,-71.3808833,"(42.2911179, -71.3808833)"
42.2909257,-71.3810689,"(42.2909257, -71.3810689)"
42.2909257,-71.3810689,"(42.2909257, -71.3810689)"
42.289819,-71.3813472,"(42.289819, -71.3813472)"
42.289819,-71.3813472,"(42.289819, -71.3813472)"
42.2897263,-71.3819039,"(42.2897263, -71.3819039)"
42.2837576,-71.3922485,"(42.2837576, -71.3922485)"
42.2839208,-71.3932226,"(42.2839208, -71.3932226)"
42.2749284,-71.38953010000002,"(42.2749284, -71.38953010000002)"
42.2962411,-71.37647340000001,"(42.2962411, -71.37647340000001)"
42.2979017,-71.3785175,"(42.2979017, -71.3785175)"
42.2979379,-71.3793989,"(42.2979379, -71.3793989)"
42.2968415,-71.3810689,"(42.2968415, -71.3810689)"
42.2962902,-71.3819967,"(42.2962902, -71.3819967)"
42.2961441,-71.3813472,"(42.2961441, -71.3813472)"
42.29581049999999,-71.3826921,"(42.29581049999999, -71.3826921)"
42.29581049999999,-71.3826921,"(42.29581049999999, -71.3826921)"
42.294967,-71.38320279999999,"(42.294967, -71.38320279999999)"
42.29495379999999,-71.3844553,"(42.29495379999999, -71.3844553)"
42.2881371,-71.3875169,"(42.2881371, -71.3875169)"
42.2881371,-71.3875169,"(42.2881371, -71.3875169)"
42.2887369,-71.3870994,"(42.2887369, -71.3870994)"
42.2887369,-71.3870994,"(42.2887369, -71.3870994)"
42.2771801,-71.39219539999999,"(42.2771801, -71.39219539999999)"
42.2772787,-71.39270499999999,"(42.2772787, -71.39270499999999)"
42.2769199,-71.39185400000001,"(42.2769199, -71.39185400000001)"
42.3147942,-71.35351279999999,"(42.3147942, -71.35351279999999)"
42.3147942,-71.35351279999999,"(42.3147942, -71.35351279999999)"
42.2801355,-71.3919057,"(42.2801355, -71.3919057)"
42.2801355,-71.3919057,"(42.2801355, -71.3919057)"
42.2760853,-71.39388319999999,"(42.2760853, -71.39388319999999)"
42.2759,-71.394868,"(42.2759, -71.394868)"
42.2778077,-71.3944583,"(42.2778077, -71.3944583)"
42.2771651,-71.3943998,"(42.2771651, -71.3943998)"
42.2782173,-71.39374409999999,"(42.2782173, -71.39374409999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2805674,-71.38953479999999,"(42.2805674, -71.38953479999999)"
42.2798925,-71.39168769999999,"(42.2798925, -71.39168769999999)"
42.2798925,-71.39168769999999,"(42.2798925, -71.39168769999999)"
42.290594,-71.39024220000002,"(42.290594, -71.39024220000002)"
42.27649,-71.38788869999999,"(42.27649, -71.38788869999999)"
42.2808889,-71.3853226,"(42.2808889, -71.3853226)"
42.2824653,-71.3590335,"(42.2824653, -71.3590335)"
42.2824653,-71.3590335,"(42.2824653, -71.3590335)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.283979,-71.37857,"(42.283979, -71.37857)"
42.2849343,-71.3799556,"(42.2849343, -71.3799556)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
