,Unnamed: 0,Street Number,Street Name,Land Area in Acres,Total Appraised Parcel Value,Price,Gross Area,Living Area,Lat,Lon,Name,API_AD,coord
539,539,738,BROADWAY,0.0,1036200,700000.0,8612.0,4056.0,42.3968578,-71.02772259999999,738 BROADWAY CHELSEA MA,738+BROADWAY+CHELSEA+MA,"['42.3968578', ' -71.02772259999999']"
540,540,740,BROADWAY,0.0,267100,222500.0,2056.0,1530.0,42.3968229,-71.0273431,740 BROADWAY CHELSEA MA,740+BROADWAY+CHELSEA+MA,"['42.3968229', ' -71.0273431']"
541,541,742,BROADWAY,0.0,267100,230000.0,2056.0,1530.0,42.396875,-71.0272815,742 BROADWAY CHELSEA MA,742+BROADWAY+CHELSEA+MA,"['42.396875', ' -71.0272815']"
542,542,755,BROADWAY,0.06703398,400700,61500.0,5120.0,2536.0,42.3968882,-71.0264921,755 BROADWAY CHELSEA MA,755+BROADWAY+CHELSEA+MA,"['42.3968882', ' -71.0264921']"
543,543,756,BROADWAY,0.0,168300,225000.0,1185.0,750.0,42.3970647,-71.0268852,756 BROADWAY CHELSEA MA,756+BROADWAY+CHELSEA+MA,"['42.3970647', ' -71.0268852']"
544,544,759,BROADWAY,0.07116621,637900,340000.0,4359.0,3258.0,42.3969359,-71.0262599,759 BROADWAY CHELSEA MA,759+BROADWAY+CHELSEA+MA,"['42.3969359', ' -71.0262599']"
545,545,761,BROADWAY,0.11478421,365900,305000.0,4838.0,2518.0,42.39705499999999,-71.0261671,761 BROADWAY CHELSEA MA,761+BROADWAY+CHELSEA+MA,"['42.39705499999999', ' -71.0261671']"
546,546,762,BROADWAY,0.0,168300,65000.0,1185.0,750.0,42.3971361,-71.0267671,762 BROADWAY CHELSEA MA,762+BROADWAY+CHELSEA+MA,"['42.3971361', ' -71.0267671']"
547,547,764,BROADWAY,0.0,168300,147000.0,1185.0,750.0,42.3971269,-71.0267223,764 BROADWAY CHELSEA MA,764+BROADWAY+CHELSEA+MA,"['42.3971269', ' -71.0267223']"
548,548,770,BROADWAY,0.0,106400,60000.0,574.0,574.0,42.3971584,-71.0267707,770 BROADWAY CHELSEA MA,770+BROADWAY+CHELSEA+MA,"['42.3971584', ' -71.0267707']"
549,549,770,BROADWAY,0.0,106800,75001.0,580.0,580.0,42.3971584,-71.0267707,770 BROADWAY CHELSEA MA,770+BROADWAY+CHELSEA+MA,"['42.3971584', ' -71.0267707']"
550,550,770,BROADWAY,0.0,105300,142000.0,557.0,557.0,42.3971584,-71.0267707,770 BROADWAY CHELSEA MA,770+BROADWAY+CHELSEA+MA,"['42.3971584', ' -71.0267707']"
551,551,770,BROADWAY,0.0,137700,150000.0,749.0,749.0,42.3971584,-71.0267707,770 BROADWAY CHELSEA MA,770+BROADWAY+CHELSEA+MA,"['42.3971584', ' -71.0267707']"
552,552,772,BROADWAY,0.0,225200,166000.0,1596.0,1022.0,42.3972844,-71.0264433,772 BROADWAY CHELSEA MA,772+BROADWAY+CHELSEA+MA,"['42.3972844', ' -71.0264433']"
553,553,774,BROADWAY,0.0,223000,237000.0,1601.0,1022.0,42.397362,-71.02652499999999,774 BROADWAY CHELSEA MA,774+BROADWAY+CHELSEA+MA,"['42.397362', ' -71.02652499999999']"
554,554,776,BROADWAY,0.0,216100,220000.0,1596.0,1022.0,42.3973066,-71.0264274,776 BROADWAY CHELSEA MA,776+BROADWAY+CHELSEA+MA,"['42.3973066', ' -71.0264274']"
555,555,780,BROADWAY,0.16528926,167700,90000.0,33588.0,33588.0,42.397518,-71.026248,780 BROADWAY CHELSEA MA,780+BROADWAY+CHELSEA+MA,"['42.397518', ' -71.026248']"
556,556,780,BROADWAY,0.16528926,167700,90000.0,,,42.397518,-71.026248,780 BROADWAY CHELSEA MA,780+BROADWAY+CHELSEA+MA,"['42.397518', ' -71.026248']"
557,557,788,BROADWAY,0.05785124,496300,475000.0,5984.0,4554.0,42.397638,-71.026034,788 BROADWAY CHELSEA MA,788+BROADWAY+CHELSEA+MA,"['42.397638', ' -71.026034']"
558,558,796,BROADWAY,0.057392099999999995,331000,445000.0,2930.0,1920.0,42.3977331,-71.0257957,796 BROADWAY CHELSEA MA,796+BROADWAY+CHELSEA+MA,"['42.3977331', ' -71.0257957']"
559,559,811,BROADWAY,0.05165289,81200,83200.0,9920.0,7440.0,42.3977609,-71.0249978,811 BROADWAY CHELSEA MA,811+BROADWAY+CHELSEA+MA,"['42.3977609', ' -71.0249978']"
560,560,811,BROADWAY,0.05165289,81200,83200.0,,,42.3977609,-71.0249978,811 BROADWAY CHELSEA MA,811+BROADWAY+CHELSEA+MA,"['42.3977609', ' -71.0249978']"
561,561,816,BROADWAY,0.18677686,679100,614000.0,7693.0,4260.0,42.3980575,-71.02520100000001,816 BROADWAY CHELSEA MA,816+BROADWAY+CHELSEA+MA,"['42.3980575', ' -71.02520100000001']"
562,562,823,BROADWAY,0.04905877,387100,298000.0,3329.0,2184.0,42.3978251,-71.02476260000002,823 BROADWAY CHELSEA MA,823+BROADWAY+CHELSEA+MA,"['42.3978251', ' -71.02476260000002']"
563,563,832,BROADWAY,0.07208448,626200,290000.0,5520.0,3437.0,42.3983291,-71.0247277,832 BROADWAY CHELSEA MA,832+BROADWAY+CHELSEA+MA,"['42.3983291', ' -71.0247277']"
564,564,837,BROADWAY,0.11478421,466600,485000.0,4174.0,3054.0,42.39815950000001,-71.02417059999999,837 BROADWAY CHELSEA MA,837+BROADWAY+CHELSEA+MA,"['42.39815950000001', ' -71.02417059999999']"
565,565,839,BROADWAY,0.057392099999999995,420800,230000.0,5114.0,2923.0,42.3982105,-71.0240893,839 BROADWAY CHELSEA MA,839+BROADWAY+CHELSEA+MA,"['42.3982105', ' -71.0240893']"
566,566,844,BROADWAY,0.0,213900,180000.0,1012.0,1012.0,42.3986284,-71.02430989999999,844 BROADWAY CHELSEA MA,844+BROADWAY+CHELSEA+MA,"['42.3986284', ' -71.02430989999999']"
567,567,844,BROADWAY,0.0,217100,242000.0,1038.0,1038.0,42.3986284,-71.02430989999999,844 BROADWAY CHELSEA MA,844+BROADWAY+CHELSEA+MA,"['42.3986284', ' -71.02430989999999']"
568,568,844,BROADWAY,0.0,217100,161000.0,1038.0,1038.0,42.3986284,-71.02430989999999,844 BROADWAY CHELSEA MA,844+BROADWAY+CHELSEA+MA,"['42.3986284', ' -71.02430989999999']"
569,569,846,BROADWAY,0.11478421,489700,359000.0,5012.0,3824.0,42.3987158,-71.02417059999999,846 BROADWAY CHELSEA MA,846+BROADWAY+CHELSEA+MA,"['42.3987158', ' -71.02417059999999']"
570,570,850,BROADWAY,0.11478421,405500,260000.0,3365.0,2116.0,42.3987952,-71.0239848,850 BROADWAY CHELSEA MA,850+BROADWAY+CHELSEA+MA,"['42.3987952', ' -71.0239848']"
571,571,856,BROADWAY,0.11478421,317600,184000.0,2700.0,1373.0,42.3988376,-71.02379909999999,856 BROADWAY CHELSEA MA,856+BROADWAY+CHELSEA+MA,"['42.3988376', ' -71.02379909999999']"
572,572,858,BROADWAY,0.1010101,817700,605000.0,8202.0,5553.0,42.39897,-71.02370619999999,858 BROADWAY CHELSEA MA,858+BROADWAY+CHELSEA+MA,"['42.39897', ' -71.02370619999999']"
573,573,864,BROADWAY,0.11478421,613300,585000.0,6594.0,4566.0,42.3990574,-71.023567,864 BROADWAY CHELSEA MA,864+BROADWAY+CHELSEA+MA,"['42.3990574', ' -71.023567']"
574,574,865,BROADWAY,0.11478421,515500,650000.0,5163.0,2777.0,42.3987051,-71.0232419,865 BROADWAY CHELSEA MA,865+BROADWAY+CHELSEA+MA,"['42.3987051', ' -71.0232419']"
575,575,869,BROADWAY,0.10833333,547000,335000.0,5372.0,3951.0,42.3988293,-71.02307569999999,869 BROADWAY CHELSEA MA,869+BROADWAY+CHELSEA+MA,"['42.3988293', ' -71.02307569999999']"
576,576,873,BROADWAY,0.08494031,441800,459600.0,4116.0,2587.0,42.398917,-71.0229633,873 BROADWAY CHELSEA MA,873+BROADWAY+CHELSEA+MA,"['42.398917', ' -71.0229633']"
577,577,874,BROADWAY,0.08686869,365900,50000.0,4270.0,2324.0,42.3991951,-71.0232884,874 BROADWAY CHELSEA MA,874+BROADWAY+CHELSEA+MA,"['42.3991951', ' -71.0232884']"
578,578,903,BROADWAY,0.11478421,37600,375000.0,4659.0,3599.0,42.399839,-71.02177000000002,903 BROADWAY CHELSEA MA,903+BROADWAY+CHELSEA+MA,"['42.399839', ' -71.02177000000002']"
579,579,903,BROADWAY,0.11478421,37600,375000.0,,,42.399839,-71.02177000000002,903 BROADWAY CHELSEA MA,903+BROADWAY+CHELSEA+MA,"['42.399839', ' -71.02177000000002']"
580,580,911,BROADWAY,0.057392099999999995,528500,567000.0,4980.0,3645.0,42.4000373,-71.0217097,911 BROADWAY CHELSEA MA,911+BROADWAY+CHELSEA+MA,"['42.4000373', ' -71.0217097']"
581,581,915,BROADWAY,0.09871442,335600,292000.0,2920.0,1908.0,42.4002048,-71.0214427,915 BROADWAY CHELSEA MA,915+BROADWAY+CHELSEA+MA,"['42.4002048', ' -71.0214427']"
582,582,919,BROADWAY,0.057392099999999995,448000,257000.0,4009.0,2386.0,42.4002862,-71.0214311,919 BROADWAY CHELSEA MA,919+BROADWAY+CHELSEA+MA,"['42.4002862', ' -71.0214311']"
583,583,924,BROADWAY,0.11478421,395400,263000.0,5472.0,2945.0,42.4003366,-71.0219418,924 BROADWAY CHELSEA MA,924+BROADWAY+CHELSEA+MA,"['42.4003366', ' -71.0219418']"
584,584,927,BROADWAY,0.057392099999999995,300700,325000.0,2468.0,1429.0,42.40049810000001,-71.0211525,927 BROADWAY CHELSEA MA,927+BROADWAY+CHELSEA+MA,"['42.40049810000001', ' -71.0211525']"
585,585,929,BROADWAY,0.057392099999999995,228700,340000.0,2214.0,1212.0,42.4005345,-71.0210945,929 BROADWAY CHELSEA MA,929+BROADWAY+CHELSEA+MA,"['42.4005345', ' -71.0210945']"
586,586,931,BROADWAY,0.05808081,410200,160000.0,3972.0,3028.0,42.40058550000001,-71.0210132,931 BROADWAY CHELSEA MA,931+BROADWAY+CHELSEA+MA,"['42.40058550000001', ' -71.0210132']"
587,587,933,BROADWAY,0.0567034,358800,302000.0,4246.0,2178.0,42.4006437,-71.0209203,933 BROADWAY CHELSEA MA,933+BROADWAY+CHELSEA+MA,"['42.4006437', ' -71.0209203']"
588,588,941,BROADWAY,0.11478421,398900,430000.0,3800.0,2230.0,42.4009668,-71.0206417,941 BROADWAY CHELSEA MA,941+BROADWAY+CHELSEA+MA,"['42.4009668', ' -71.0206417']"
589,589,943,BROADWAY,0.06129477,249500,237834.0,2466.0,1574.0,42.4010178,-71.0205605,943 BROADWAY CHELSEA MA,943+BROADWAY+CHELSEA+MA,"['42.4010178', ' -71.0205605']"
590,590,945,BROADWAY,0.05348944,381400,290000.0,3593.0,2483.0,42.4010542,-71.0205025,945 BROADWAY CHELSEA MA,945+BROADWAY+CHELSEA+MA,"['42.4010542', ' -71.0205025']"
591,591,948,BROADWAY,0.0,256600,95000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
592,592,948,BROADWAY,0.0,256600,275500.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
593,593,948,BROADWAY,0.0,256600,239000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
594,594,948,BROADWAY,0.0,256600,278000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
595,595,948,BROADWAY,0.0,256600,256000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
596,596,948,BROADWAY,0.0,256600,180000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
597,597,948,BROADWAY,0.0,256600,114500.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
598,598,948,BROADWAY,0.0,251500,179000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
599,599,948,BROADWAY,0.0,256600,193000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
600,600,948,BROADWAY,0.0,271800,250000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
601,601,948,BROADWAY,0.0,256600,205000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
602,602,948,BROADWAY,0.0,256600,220000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
603,603,948,BROADWAY,0.0,256600,227500.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
604,604,948,BROADWAY,0.0,324200,302000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
605,605,948,BROADWAY,0.0,256600,150000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
606,606,948,BROADWAY,0.0,256600,75000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
607,607,948,BROADWAY,0.0,251500,205000.0,1578.0,1008.0,42.401283,-71.0207424,948 BROADWAY CHELSEA MA,948+BROADWAY+CHELSEA+MA,"['42.401283', ' -71.0207424']"
608,608,950,BROADWAY,0.0,337600,275000.0,1149.0,1149.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
609,609,950,BROADWAY,0.0,323200,360000.0,974.0,974.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
610,610,950,BROADWAY,0.0,420800,302000.0,1640.0,1640.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
611,611,950,BROADWAY,0.0,377900,280000.0,1385.0,1385.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
612,612,950,BROADWAY,0.0,310600,325000.0,989.0,989.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
613,613,950,BROADWAY,0.0,369500,300000.0,1334.0,1334.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
614,614,950,BROADWAY,0.0,306800,209000.0,969.0,969.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
615,615,950,BROADWAY,0.0,350000,245000.0,1225.0,1225.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
616,616,950,BROADWAY,0.0,365200,316750.0,1309.0,1309.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
617,617,950,BROADWAY,0.0,411100,288000.0,1584.0,1584.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
618,618,950,BROADWAY,0.0,355900,230000.0,1257.0,1257.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
619,619,950,BROADWAY,0.0,350000,238000.0,1225.0,1225.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
620,620,950,BROADWAY,0.0,405900,286000.0,1555.0,1555.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
621,621,950,BROADWAY,0.0,354500,243750.0,1249.0,1249.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
622,622,950,BROADWAY,0.0,360800,267000.0,1284.0,1284.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
623,623,950,BROADWAY,0.0,362000,245850.0,1291.0,1291.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
624,624,950,BROADWAY,0.0,337300,345000.0,1147.0,1147.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
625,625,950,BROADWAY,0.0,306200,310000.0,966.0,966.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
626,626,950,BROADWAY,0.0,307800,207000.0,974.0,974.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
627,627,950,BROADWAY,0.0,440200,500000.0,1631.0,1631.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
628,628,950,BROADWAY,0.0,397700,360000.0,1390.0,1390.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
629,629,950,BROADWAY,0.0,326200,221000.0,989.0,989.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
630,630,950,BROADWAY,0.0,393600,397522.0,1366.0,1366.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
631,631,950,BROADWAY,0.0,322200,223500.0,969.0,969.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
632,632,950,BROADWAY,0.0,367500,345000.0,1225.0,1225.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
633,633,950,BROADWAY,0.0,380900,259000.0,1295.0,1295.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
634,634,950,BROADWAY,0.0,431600,315000.0,1584.0,1584.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
635,635,950,BROADWAY,0.0,373700,259000.0,1257.0,1257.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
636,636,950,BROADWAY,0.0,367500,450000.0,1225.0,1225.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
637,637,950,BROADWAY,0.0,426200,294000.0,1555.0,1555.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
638,638,950,BROADWAY,0.0,372200,339000.0,1249.0,1249.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
639,639,950,BROADWAY,0.0,384700,265000.0,1316.0,1316.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
640,640,950,BROADWAY,0.0,380100,258000.0,1291.0,1291.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
641,641,950,BROADWAY,0.0,354500,435000.0,1149.0,1149.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
642,642,950,BROADWAY,0.0,354200,275600.0,1147.0,1147.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
643,643,950,BROADWAY,0.0,321600,385000.0,966.0,966.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
644,644,950,BROADWAY,0.0,381800,190000.0,2003.0,2003.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
645,645,950,BROADWAY,0.0,386100,235000.0,2052.0,2052.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
646,646,950,BROADWAY,0.0,266700,90000.0,1088.0,1088.0,42.4017442,-71.0205257,950 BROADWAY CHELSEA MA,950+BROADWAY+CHELSEA+MA,"['42.4017442', ' -71.0205257']"
647,647,959,BROADWAY,0.07653811,415300,590000.0,4100.0,2794.0,42.4014647,-71.02008459999999,959 BROADWAY CHELSEA MA,959+BROADWAY+CHELSEA+MA,"['42.4014647', ' -71.02008459999999']"
648,648,960,BROADWAY,0.0,250900,286000.0,806.0,806.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
649,649,960,BROADWAY,0.0,277500,167000.0,840.0,840.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
650,650,960,BROADWAY,0.0,254800,250000.0,700.0,700.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
651,651,960,BROADWAY,0.0,240000,280000.0,720.0,720.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
652,652,960,BROADWAY,0.0,255000,199000.0,720.0,720.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
653,653,960,BROADWAY,0.0,289500,180000.0,917.0,917.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
654,654,960,BROADWAY,0.0,273400,255000.0,816.0,816.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
655,655,960,BROADWAY,0.0,281500,229000.0,864.0,864.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
656,656,960,BROADWAY,0.0,250000,250000.0,756.0,756.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
657,657,960,BROADWAY,0.0,192300,180000.0,685.0,685.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
658,658,960,BROADWAY,0.0,239400,260000.0,730.0,730.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
659,659,960,BROADWAY,0.0,234200,252000.0,692.0,692.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
660,660,960,BROADWAY,0.0,267500,318000.0,860.0,860.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
661,661,960,BROADWAY,0.0,286500,205600.0,988.0,988.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
662,662,960,BROADWAY,0.0,269300,229500.0,872.0,872.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
663,663,960,BROADWAY,0.0,269000,299000.0,830.0,830.0,42.4020964,-71.0202006,960 BROADWAY CHELSEA MA,960+BROADWAY+CHELSEA+MA,"['42.4020964', ' -71.0202006']"
664,664,963,BROADWAY,0.07651515,454800,413000.0,4256.0,2769.0,42.401515,-71.0199453,963 BROADWAY CHELSEA MA,963+BROADWAY+CHELSEA+MA,"['42.401515', ' -71.0199453']"
665,665,965,BROADWAY,0.06887052,400100,320000.0,4262.0,2381.0,42.4015812,-71.01989879999999,965 BROADWAY CHELSEA MA,965+BROADWAY+CHELSEA+MA,"['42.4015812', ' -71.01989879999999']"
666,666,967,BROADWAY,0.06600092,323100,365000.0,2970.0,1920.0,42.40163949999999,-71.019806,967 BROADWAY CHELSEA MA,967+BROADWAY+CHELSEA+MA,"['42.40163949999999', ' -71.019806']"
667,667,969,BROADWAY,0.04104683,235600,189900.0,2448.0,1455.0,42.4017136,-71.019806,969 BROADWAY CHELSEA MA,969+BROADWAY+CHELSEA+MA,"['42.4017136', ' -71.019806']"
668,668,979,BROADWAY,0.02704316,150200,500000.0,70222.0,50392.0,42.4019983,-71.0194113,979 BROADWAY CHELSEA MA,979+BROADWAY+CHELSEA+MA,"['42.4019983', ' -71.0194113']"
669,669,979,BROADWAY,0.02704316,150200,500000.0,,,42.4019983,-71.0194113,979 BROADWAY CHELSEA MA,979+BROADWAY+CHELSEA+MA,"['42.4019983', ' -71.0194113']"
670,670,1000,BROADWAY,2.28783287,7938000,850000.0,38026.0,34929.0,42.4028989,-71.0203399,1000 BROADWAY CHELSEA MA,1000+BROADWAY+CHELSEA+MA,"['42.4028989', ' -71.0203399']"
671,671,1010,BROADWAY,1.18046373,2692400,4864814.0,16196.0,13833.0,42.4028882,-71.0194113,1010 BROADWAY CHELSEA MA,1010+BROADWAY+CHELSEA+MA,"['42.4028882', ' -71.0194113']"
672,672,1016,BROADWAY,1.57396694,633500,2000000.0,21030.0,10494.0,42.403212,-71.018935,1016 BROADWAY CHELSEA MA,1016+BROADWAY+CHELSEA+MA,"['42.403212', ' -71.018935']"
